county,year,yield_kg_ha,cdstress_bo,cdstress_fl,htstress_fl,tmmx_bo,tmmn_bo,tmean_bo,tmmx_fl,tmmn_fl,tmean_fl,tmmn_gf,tmmx_gf,tmean_gf,tmmn,tmmx,tmean
Butte,1979,7442.444,12.6592939024799,0.0,0.0,31.18829108445405,13.37483008198692,22.281560583220497,37.77314417186637,18.857269977513084,28.315207074689727,15.311522800624738,34.69863515098491,25.00507897580481,14.567496078640804,33.43664827337844,24.00207217600957
Butte,1979,7442.444,0.0,0.0,15.9586858187261,31.18829108445405,13.37483008198692,22.281560583220497,37.77314417186637,18.857269977513084,28.315207074689727,15.311522800624738,34.69863515098491,25.00507897580481,14.567496078640804,33.43664827337844,24.00207217600957
Butte,1979,7442.444,0.0,0.0,0.0,31.18829108445405,13.37483008198692,22.281560583220497,37.77314417186637,18.857269977513084,28.315207074689727,15.311522800624738,34.69863515098491,25.00507897580481,14.567496078640804,33.43664827337844,24.00207217600957
Butte,1980,7341.5675,4.333646924204057,0.0,0.0,35.71268520755724,15.97435862818945,25.843521917873343,37.69923006724809,17.809699423995795,27.75446474562193,13.421988495653151,32.95808372123526,23.190036108444204,13.175364384145483,31.563944078891204,22.36965423151831
Butte,1980,7341.5675,0.0,0.0,22.792179762681656,35.71268520755724,15.97435862818945,25.843521917873343,37.69923006724809,17.809699423995795,27.75446474562193,13.421988495653151,32.95808372123526,23.190036108444204,13.175364384145483,31.563944078891204,22.36965423151831
Butte,1980,7341.5675,0.0,0.0,0.0,35.71268520755724,15.97435862818945,25.843521917873343,37.69923006724809,17.809699423995795,27.75446474562193,13.421988495653151,32.95808372123526,23.190036108444204,13.175364384145483,31.563944078891204,22.36965423151831
Butte,1981,7621.78,11.451795098762894,0.0,0.0,34.16424858414857,14.40112780412014,24.282688194134348,37.760904312905474,16.31290355547022,27.036903934187837,15.373328401661796,36.10341586868054,25.738372135171183,14.616813178269393,33.336629006781486,23.97672109252539
Butte,1981,7621.78,0.0,0.0,11.827508874952324,34.16424858414857,14.40112780412014,24.282688194134348,37.760904312905474,16.31290355547022,27.036903934187837,15.373328401661796,36.10341586868054,25.738372135171183,14.616813178269393,33.336629006781486,23.97672109252539
Butte,1981,7621.78,0.0,0.0,0.0,34.16424858414857,14.40112780412014,24.282688194134348,37.760904312905474,16.31290355547022,27.036903934187837,15.373328401661796,36.10341586868054,25.738372135171183,14.616813178269393,33.336629006781486,23.97672109252539
Butte,1982,7397.61,8.118769323116275,0.0,0.0,32.067572705414506,14.741851398960996,23.40471205218775,35.962064116352174,16.087155124338352,26.024609620345263,15.409194145704554,34.33541689018116,24.872305517942863,13.857804881150036,31.177829414999767,22.51781714807488
Butte,1982,7397.61,0.0,0.0,3.12670074996768,32.067572705414506,14.741851398960996,23.40471205218775,35.962064116352174,16.087155124338352,26.024609620345263,15.409194145704554,34.33541689018116,24.872305517942863,13.857804881150036,31.177829414999767,22.51781714807488
Butte,1982,7397.61,0.0,0.0,0.0,32.067572705414506,14.741851398960996,23.40471205218775,35.962064116352174,16.087155124338352,26.024609620345263,15.409194145704554,34.33541689018116,24.872305517942863,13.857804881150036,31.177829414999767,22.51781714807488
Butte,1983,7857.1585,9.187505232971418,0.0,0.0,32.5809224748715,15.299573089798177,23.94024778233484,32.67506866563528,14.135957501518709,23.405513083576995,16.964177524411568,35.07663189169774,26.020404708054656,14.616599503620996,32.23112881827788,23.423864160949403
Butte,1983,7857.1585,0.0,0.6962177943632193,0.0063989611343352,32.5809224748715,15.299573089798177,23.94024778233484,32.67506866563528,14.135957501518709,23.405513083576995,16.964177524411568,35.07663189169774,26.020404708054656,14.616599503620996,32.23112881827788,23.423864160949403
Butte,1983,7857.1585,0.0,0.0,0.0,32.5809224748715,15.299573089798177,23.94024778233484,32.67506866563528,14.135957501518709,23.405513083576995,16.964177524411568,35.07663189169774,26.020404708054656,14.616599503620996,32.23112881827788,23.423864160949403
Butte,1984,7969.2435,0.0,0.0,0.0,38.47667376730787,19.14920584572445,28.812939806516155,36.06451789898088,17.814859006620107,26.939688452800475,15.480118998909594,35.602650893191864,25.541384946050723,15.16125593170919,33.854829647266136,24.5080427894876
Butte,1984,7969.2435,0.0,0.0138000784593169,13.302046551652218,38.47667376730787,19.14920584572445,28.812939806516155,36.06451789898088,17.814859006620107,26.939688452800475,15.480118998909594,35.602650893191864,25.541384946050723,15.16125593170919,33.854829647266136,24.5080427894876
Butte,1984,7969.2435,0.0,0.0,0.0,38.47667376730787,19.14920584572445,28.812939806516155,36.06451789898088,17.814859006620107,26.939688452800475,15.480118998909594,35.602650893191864,25.541384946050723,15.16125593170919,33.854829647266136,24.5080427894876
Butte,1985,8305.4985,0.0,0.0,0.0,37.52518388815047,17.471176420123825,27.498180154137145,35.02087543878175,16.452194639154555,25.73653503896816,13.605036835232715,32.993205093232184,23.299120964232443,13.931345402375747,32.35503283722694,23.143189119801317
Butte,1985,8305.4985,0.0,1.236823595902218,6.117835587402387,37.52518388815047,17.471176420123825,27.498180154137145,35.02087543878175,16.452194639154555,25.73653503896816,13.605036835232715,32.993205093232184,23.299120964232443,13.931345402375747,32.35503283722694,23.143189119801317
Butte,1985,8305.4985,0.0,0.0,0.0,37.52518388815047,17.471176420123825,27.498180154137145,35.02087543878175,16.452194639154555,25.73653503896816,13.605036835232715,32.993205093232184,23.299120964232443,13.931345402375747,32.35503283722694,23.143189119801317
Butte,1986,8608.128,2.44164240552834,0.0,0.0,34.28194996722904,15.765177964947826,25.02356396608843,33.83587651923517,14.93355557808407,24.384716048659623,15.277330980598316,35.83642850353542,25.55687974206687,13.428452071521669,32.1252895769919,22.77687082425673
